,device_id,gender,age,group,phone_brand,device_model
50454,-1158424278965503761,F,37,F33-42,三星,Galaxy S2 HD LTE E120S
50455,8526168907042529000,M,35,M32-38,三星,Galaxy Note 3
50456,1148738291267281443,M,23,M23-26,小米,红米1S
50457,8139909260330701263,M,24,M23-26,小米,红米Note3
50458,5394410449138770654,M,30,M29-31,OPPO,R7 Plus
50459,-4622892083186180098,F,40,F33-42,联想,黄金斗士Note8
50460,-8819663526916879076,F,40,F33-42,联想,黄金斗士Note8
50461,6252634129497445271,F,30,F29-32,小米,MI 2S
50462,-28492619212284472,F,40,F33-42,小米,红米note
50463,6381524902281300780,F,40,F33-42,小米,红米note
50464,-8089569314683532900,F,40,F33-42,小米,红米note
50465,6595599660463080796,F,31,F29-32,华为,G629
50466,4969335934981797926,F,49,F43+,三星,Galaxy Grand Neo Plus
50467,-468162210232032576,F,49,F43+,三星,Galaxy Grand Neo Plus
50468,1337417927706056192,F,49,F43+,三星,Galaxy Grand Neo Plus
50469,-2339797153135790404,M,39,M39+,vivo,X5Max+
50470,3571820055526533393,M,23,M23-26,华为,Mate 7
50471,-1415387356614301870,F,41,F33-42,OPPO,R7s
50472,-6339907194840326530,M,28,M27-28,OPPO,R7
50473,-590471641959273118,M,39,M39+,华为,荣耀X2
50474,-2635290968140034973,M,42,M39+,华为,Mate 7
50475,8668623304346081431,M,31,M29-31,酷派,F2
50476,-595926095599164042,M,27,M27-28,三星,Galaxy Note 2
50477,-1933701284505046096,M,18,M22-,三星,Galaxy Grand Neo Plus
50478,6664110247032134487,M,28,M27-28,努比亚,Z5S
50479,1886543267101872317,F,41,F33-42,金立,GN700T
50480,-9000824942071168388,F,41,F33-42,金立,GN700T
50481,-1253160462526483346,F,41,F33-42,金立,GN700T
50482,640361693510533010,F,41,F33-42,金立,GN700T
50483,2524763929704143267,M,31,M29-31,三星,Galaxy S4
50484,-8391558415690973134,M,31,M29-31,三星,Galaxy S6 Edge
50485,2810093284986155534,M,31,M29-31,三星,Galaxy S4
50486,-3991406186708990276,M,33,M32-38,小米,MI 4
50487,7164941623645138998,F,27,F27-28,小米,MI 4
50488,-4032911390089743475,M,24,M23-26,OPPO,R7
50489,6931371203634490919,M,29,M29-31,vivo,Y27
50490,-7784804589848194325,M,30,M29-31,华为,麦芒4
50491,-523406801896684877,M,29,M29-31,魅族,MX2
50492,-2377606383860516652,F,37,F33-42,三星,Galaxy Note 3
50493,9038682492498461549,M,26,M23-26,酷派,大神F2
50494,-6728418859164014668,M,26,M23-26,华为,Ascend P6
50495,4062096314623167762,M,26,M23-26,华为,Ascend P6
50496,-7267600252495345390,M,31,M29-31,小米,红米
50497,-3554839515344337307,M,40,M39+,小米,红米note
50498,6867676163056403187,M,45,M39+,联想,K900
50499,-1445157839347832156,M,30,M29-31,努比亚,Z7 Max
50500,-4021119177501389370,M,18,M22-,魅族,魅蓝Note 2
50501,-8793388055797901792,F,29,F29-32,小米,红米Note2
50502,-3206499847540615420,M,30,M29-31,小米,红米Note3
50503,2927357619745702523,F,34,F33-42,小米,红米2
50504,1246218064440390201,M,26,M23-26,小米,红米2
50505,4634536379542209603,M,27,M27-28,华为,Ascend P8
50506,1094823962469778755,M,53,M39+,努比亚,Z7 Max
50507,-6122364971098242830,M,20,M22-,小米,红米Note2
50508,901831942454880431,F,59,F43+,小米,MI 2S
50509,4935080561521782836,F,59,F43+,小米,MI 2S
50510,4963683661629408862,M,26,M23-26,魅族,魅蓝2
50511,4780567830695908350,M,35,M32-38,金立,GN9002
50512,-8912119082601541048,F,32,F29-32,小米,MI One Plus
50513,-777284190753741033,M,41,M39+,魅族,MX5
50514,-5939916784945902203,M,33,M32-38,三星,Galaxy S5
50515,-7150287637038214573,M,36,M32-38,三星,Galaxy Note 3
50516,-7429291073650002146,M,21,M22-,联想,A760
50517,-4942779168369130667,M,21,M22-,联想,A760
50518,422894090970296947,F,47,F43+,小米,红米2A
50519,1429521724939167673,M,32,M32-38,酷比,S5
50520,2440295101625936581,M,33,M32-38,华为,Ascend P6
50521,-2210639162061162855,M,24,M23-26,果米,A7
50522,3709943628718179606,F,33,F33-42,三星,Galaxy S4
50523,-3686363677559318744,F,33,F33-42,三星,Galaxy S4
50524,-4884789539097329163,M,30,M29-31,酷派,F2
50525,406710083742971675,M,27,M27-28,OPPO,R815T
50526,-7336269308584856088,F,22,F23-,OPPO,R831T
50527,-5715833584563256743,F,46,F43+,OPPO,R830
50528,-6825176006985051281,M,26,M23-26,酷派,8720
50529,-3576013217793743785,M,20,M22-,小米,红米2A
50530,76909433601504903,M,26,M23-26,三星,Galaxy On5
50531,-6868127405527254445,F,32,F29-32,华为,荣耀6
50532,3329348416970172791,M,55,M39+,vivo,Y15
50533,-4172612868692949624,F,34,F33-42,三星,Galaxy S6 Edge
50534,3687075807288308074,M,18,M22-,魅族,MX2
50535,-2658598805974780166,F,24,F24-26,vivo,Y11IT
50536,7972310374778514442,M,30,M29-31,酷派,8729
50537,4229133453803083472,M,30,M29-31,小米,红米Note3
50538,-6197204925752827901,F,47,F43+,华为,荣耀3C
50539,9058313914075747032,F,30,F29-32,vivo,X3L
50540,8933278808825004831,M,21,M22-,酷派,大神F1
50541,-6477166701585225965,F,25,F24-26,OPPO,Find 5
50542,-5310180729362256046,M,38,M32-38,酷派,锋尚Max
50543,-629636674115919692,F,27,F27-28,HTC,T327t
50544,-3427937163517005552,M,38,M32-38,三星,I8268
50545,3232191160748502864,M,51,M39+,三星,Galaxy Note 3
50546,-7495254380860507685,F,27,F27-28,华为,G610T
50547,608336992054967246,F,19,F23-,魅族,MX4
50548,8492511700617128683,M,24,M23-26,OPPO,A33
50549,2635287078653871315,M,48,M39+,华为,麦芒3
50550,2696100533418705269,M,47,M39+,酷派,8720L
50551,2611324869410665720,F,43,F43+,三星,S7568
50552,-4388175934754969621,M,34,M32-38,华为,Mate 7
50553,-485006264900570504,F,28,F27-28,小米,MI 2S
50554,-7871517667280491974,M,30,M29-31,华为,G6-C00
50555,-7838267354280000440,M,30,M29-31,vivo,Y19T
50556,-1238040415484822916,M,30,M29-31,vivo,Y19T
50557,-2692640149466197698,F,34,F33-42,华为,Y511-T00
50558,-2914589018505608285,F,27,F27-28,朵唯,L1
50559,-1158251535169456114,M,22,M22-,三星,Galaxy Grand 2
50560,-8950255152143460410,F,24,F24-26,vivo,X5M
50561,-3210781262934714344,F,26,F24-26,华为,T1-821w
50562,1231859989399789228,M,31,M29-31,华硕,ZenFone 5
50563,-6770864984101595044,M,50,M39+,三星,Galaxy Mega 5.8
50564,4949054022414153150,M,23,M23-26,海信,EG978
50565,5720604578351855317,M,35,M32-38,vivo,X5Pro
50566,-5812848467193385755,M,21,M22-,OPPO,A31
50567,-7634149597969000100,M,38,M32-38,华为,荣耀3C
50568,-2453263209563795710,F,47,F43+,三星,Galaxy S3
50569,-671027779997100979,F,40,F33-42,小米,红米note
50570,-4351150245968306054,M,47,M39+,魅族,MX4 Pro
50571,-7280569030311284144,M,26,M23-26,小米,红米note
50572,-5875948461414144457,M,32,M32-38,乐视,超级手机1
50573,2310123610459006894,F,49,F43+,联想,A798t
50574,960824693831973402,F,27,F27-28,小米,红米2A
50575,4920090013907828981,F,46,F43+,华为,Mate S
50576,6416022628989677413,M,33,M32-38,魅族,MX3
50577,-7903504405770162453,M,40,M39+,索尼,Xperia Z3 mini
50578,-6778168491774592575,F,46,F43+,小米,MI 3
50579,-3448967770091804013,M,27,M27-28,索尼,Xperia Z2
50580,8560771410111887953,F,37,F33-42,三星,Galaxy S4
50581,-6717032672303709417,F,59,F43+,华为,X1 7.0
50582,3610403682914140054,M,26,M23-26,vivo,X5Pro
50583,6532235603997039973,M,26,M23-26,vivo,Xplay3S
50584,788633924758216911,M,20,M22-,OPPO,R7
50585,-3659601957740130897,M,40,M39+,小米,红米Note3
50586,-7929408469137144679,M,30,M29-31,华为,荣耀畅玩4C
50587,-6240485896986027381,M,35,M32-38,小米,红米note
50588,-6318640089562512123,F,36,F33-42,小米,MI 3
50589,-320195993862804533,M,25,M23-26,小米,红米note
50590,-1696844853404787830,M,38,M32-38,魅族,魅蓝2
50591,-4179095253163569977,M,28,M27-28,三星,Galaxy Mega 2
50592,-8997809006079791853,F,53,F43+,三星,Galaxy Note 4
50593,4640312422029105585,M,38,M32-38,小米,红米Note3
50594,7100838620603929999,M,24,M23-26,小米,MI 2A
50595,-2513385974498722955,M,27,M27-28,三星,Galaxy Note 3
50596,7590762885861953353,M,33,M32-38,三星,Galaxy Note 2
50597,-8677393408439191444,M,26,M23-26,酷派,5951
50598,-7633622609691234768,M,22,M22-,vivo,S9
50599,2529301182837874892,M,21,M22-,酷派,F2
50600,-2195308088193660703,F,32,F29-32,OPPO,R7
50601,1555841637874398088,M,32,M32-38,小米,MI 1S
50602,-6412716829872992466,M,32,M32-38,小米,小米4C
50603,1609480338393958900,F,21,F23-,OPPO,A51kc
50604,-6771050141173370334,M,24,M23-26,华为,G660-L075
50605,5327994264126569622,F,33,F33-42,小米,MI 3
50606,-1006117296310180539,F,27,F27-28,三星,Galaxy Note 3
50607,7702710093433701904,F,27,F27-28,三星,Galaxy Note 3
50608,3668785591880468589,M,30,M29-31,联想,S810t
50609,-8791318312956404318,F,33,F33-42,三星,Galaxy A7
50610,9072547101561585895,F,24,F24-26,OPPO,R7
50611,1509571798496480240,M,33,M32-38,乐视,超级手机1s
50612,7448291456305116322,F,31,F29-32,vivo,X5Pro
50613,-7043776009922553469,M,30,M29-31,华为,Ascend P7
50614,3329176290586398734,M,47,M39+,金立,M5
50615,7173511464416472874,M,35,M32-38,vivo,Y622
50616,2568083806355373734,M,28,M27-28,OPPO,A31
50617,-6875340339220171826,M,32,M32-38,努比亚,Z9 Max
50618,7723363242430685413,M,25,M23-26,OPPO,1105
50619,407800011613058488,M,39,M39+,OPPO,R7 Plus
50620,-965280200498877381,F,37,F33-42,vivo,Y15
50621,-2717379415876890753,M,26,M23-26,索尼,Xperia S
50622,-8652141662010464549,M,26,M23-26,索尼,Xperia S
50623,5429826983777591595,M,33,M32-38,金立,S5.5L
50624,-7737825269886520934,F,22,F23-,HTC,802w
50625,7807661538137557767,F,27,F27-28,华为,Ascend P7
50626,5733861238403347935,M,34,M32-38,三星,Galaxy Mega 2
50627,2691679512700974989,M,34,M32-38,小米,红米Note2
50628,8788362690495224085,M,29,M29-31,华为,荣耀6 Plus
50629,2437721772020767330,M,54,M39+,金立,S7
50630,3349058332448412485,F,35,F33-42,联想,乐檬K3 Note
50631,-139630158024539278,M,21,M22-,锤子,坚果手机
50632,-8089739387394183496,F,27,F27-28,华为,G520-0000
50633,5759148324087170471,F,27,F27-28,华为,G520-0000
50634,-4342583609131688334,M,31,M29-31,小米,MI 2S
50635,-8527382639776220824,F,31,F29-32,OPPO,R7s
50636,-7569217279735949762,M,38,M32-38,华为,荣耀6 Plus
50637,-652769727700242373,F,25,F24-26,小米,红米note增强版
50638,1739714905422189021,M,33,M32-38,酷派,F2
50639,5339253673543163081,M,33,M32-38,小米,MI 2A
50640,620706686731360073,M,25,M23-26,vivo,X5Max+
50641,-5458654763612182854,M,21,M22-,魅族,魅蓝NOTE
50642,7833015942211228530,M,21,M22-,华为,荣耀3C
50643,-1242392384363087855,M,34,M32-38,小米,MI 3
50644,3370659393924776909,F,52,F43+,三星,Galaxy S3
50645,-8971088964644028918,F,27,F27-28,小米,MI 2S
50646,-8694070057162702025,F,40,F33-42,OPPO,A53
50647,-3628400429484334170,F,27,F27-28,华为,Ascend P6
50648,8302282878843952610,M,33,M32-38,联想,A798t
50649,-2296330786040387440,M,26,M23-26,小米,MI 3
50650,1745849200500211015,M,49,M39+,海信,EG970
50651,-7492536472402399347,M,30,M29-31,华为,荣耀3X畅玩版
50652,-7540773226347030897,M,34,M32-38,三星,Galaxy S5
50653,8472417510243271242,M,30,M29-31,小米,MI 3
50654,3124371427215689760,M,25,M23-26,OPPO,R3
50655,6313025764365874494,F,26,F24-26,华为,Ascend G7
50656,-9118887241036607293,M,43,M39+,华为,荣耀7
50657,-5039714179711289359,M,30,M29-31,华为,荣耀7i
50658,-3535099196198732065,M,25,M23-26,三星,Galaxy A5
50659,-1847471037719269179,M,28,M27-28,魅族,MX4
50660,2568790377609123186,M,39,M39+,三星,Galaxy Win
50661,1315509763307914271,M,27,M27-28,华为,荣耀6 Plus
50662,8943854636688434319,M,27,M27-28,华为,荣耀6 Plus
50663,1242117899646179085,M,25,M23-26,酷派,8720L
50664,2068785394064138798,M,44,M39+,三星,Galaxy On5
50665,-8679231312859486934,M,27,M27-28,三星,Galaxy S5
50666,8907932811926883971,M,29,M29-31,三星,Galaxy S4
50667,-7445584304266018753,M,19,M22-,OPPO,R3
50668,-8874573537645963498,M,32,M32-38,小米,红米1S
50669,6261287465142128500,M,38,M32-38,小米,MI 2S
50670,-6846761172971449502,M,49,M39+,小米,红米note
50671,8616011560895831859,M,35,M32-38,三星,Galaxy Mega 5.8
50672,5062031384221761468,F,35,F33-42,小米,MI 2
50673,2319188779142663877,M,35,M32-38,小米,红米2A
50674,3856906263724407040,M,43,M39+,华为,荣耀畅玩5X
50675,1126665985850394075,F,20,F23-,三星,Galaxy Grand Neo Plus
50676,2733856391065414798,M,22,M22-,魅族,MX3
50677,-4402720284544145566,M,24,M23-26,乐视,超级手机1 Pro
50678,-556719650402605514,M,26,M23-26,vivo,Y13L
50679,-897259122876786384,M,27,M27-28,OPPO,6607
50680,-843836157145183253,F,21,F23-,三星,Galaxy S3
50681,953457282335258456,M,29,M29-31,索尼,Xperia Z
50682,658804784036053085,F,35,F33-42,三星,Galaxy Note 3
50683,2706593604387213290,F,35,F33-42,三星,Galaxy Note 3
50684,3784053985450449756,F,35,F33-42,三星,Galaxy Note 3
50685,-4276876249850255866,F,35,F33-42,三星,Galaxy Note 3
50686,2776524659590519160,F,51,F43+,三星,Galaxy S4
50687,-4007003742319791894,M,32,M32-38,索尼,Xperia Z1 炫彩版
50688,-1791206918599439884,M,29,M29-31,三星,Galaxy S4
50689,-1129020059218745270,M,19,M22-,华为,荣耀3X畅玩版
50690,-4825343259049919905,F,31,F29-32,小米,小米note
50691,6848118914045438322,F,30,F29-32,OPPO,N3
50692,-8283943097630928710,F,44,F43+,华为,荣耀3C畅玩版
50693,6068171568481588494,F,42,F33-42,华为,Ascend G7
50694,-3072924927205715569,F,43,F43+,华为,P8 Lite
50695,9176485079653887128,M,43,M39+,三星,Galaxy Note 3
50696,1380049392714982540,M,48,M39+,小米,MI 2A
50697,-2273963746423775022,F,30,F29-32,海信,M20-M
50698,-5683296804511273475,M,32,M32-38,华为,C8816D
50699,-259331933813590448,F,35,F33-42,OPPO,R823T
50700,-3216869573401685689,F,35,F33-42,三星,Galaxy A5
50701,8469467212933100367,F,26,F24-26,三星,Galaxy Grand DUOS
50702,-4369293017845881895,M,21,M22-,华为,Ascend P8
50703,-8133806853632517145,M,27,M27-28,酷派,ivvi K1 mini
50704,5064680473197352237,F,60,F43+,小米,红米note
50705,7418346469334388341,F,24,F24-26,OPPO,R2010
50706,-1775684043741624115,F,22,F23-,华为,荣耀3C
50707,-5166022818028400185,F,48,F43+,酷派,大神Note
50708,3239103297332546171,M,45,M39+,华为,Mate 7
50709,-7810838367656021957,M,44,M39+,小米,红米1S
50710,-1938365211710149571,M,24,M23-26,酷派,7295+
50711,3444712380590739085,M,24,M23-26,酷派,7295+
50712,-4771593566631993431,F,38,F33-42,小米,MI 2S
50713,-8219131283015921398,M,24,M23-26,OPPO,Find 5
50714,-4326393467557303188,M,38,M32-38,OPPO,T29
50715,7377003316857654575,F,33,F33-42,OPPO,R7
50716,-8482331957185212866,F,33,F33-42,小米,红米note
50717,-914822362304085729,F,23,F23-,vivo,X5Max+
50718,-5642877195193186811,F,33,F33-42,三星,Galaxy A8
50719,-6895412083903096422,M,30,M29-31,华为,荣耀畅玩4C
50720,2502756828949088938,F,34,F33-42,朵唯,L5Pro
50721,-2429942597508138373,F,29,F29-32,小米,MI 4
50722,618935653281497879,F,21,F23-,小米,红米note
50723,8554122959064150620,F,18,F23-,华为,G660-L075
50724,-7709183331598063770,F,29,F29-32,三星,Galaxy S4
50725,-1305696668448463506,F,33,F33-42,小米,红米note
50726,4715461951049862750,F,34,F33-42,三星,Galaxy Mega 5.8
50727,-6131802011884414868,F,34,F33-42,努比亚,Z5S Mini
50728,3194930562948103645,M,33,M32-38,语信,小辣椒 M2
50729,-5997288917906110394,M,33,M32-38,语信,小辣椒 M2
50730,5424281805705050549,F,30,F29-32,华为,G610T
50731,6690931827048339757,F,24,F24-26,三星,Galaxy S4
50732,1582360231574866785,M,23,M23-26,小米,红米1S
50733,-2886562103665496563,F,21,F23-,vivo,Y29L
50734,177269057832421306,M,29,M29-31,三星,Galaxy S3
50735,-5941393423061406671,F,35,F33-42,三星,Galaxy Grand
50736,-8241706018396000312,F,25,F24-26,小米,红米2A
50737,3341807654482784049,F,21,F23-,vivo,X5Max+
50738,-7200575410377335035,F,24,F24-26,魅族,MX4
50739,2278521512761550356,M,26,M23-26,华为,C8816
50740,4559181021370236867,M,46,M39+,华为,荣耀7i
50741,-3151004789963609155,M,38,M32-38,华为,荣耀畅玩5X
50742,-985124462268645910,M,22,M22-,三星,Galaxy Win
50743,4165522195491835489,M,32,M32-38,联想,A3800d
50744,-3049596484610874412,F,44,F43+,三星,Galaxy S4
50745,2046816691581411818,M,24,M23-26,OPPO,1107
50746,-1498595764306517853,M,23,M23-26,小米,红米Note2
50747,-5468922299884210513,M,31,M29-31,小米,红米note
50748,7935325061293824611,F,52,F43+,小米,红米note
50749,6422006649184524763,F,22,F23-,美图,2
50750,5238165655678548574,F,43,F43+,OPPO,A11
50751,-917725110041294385,M,27,M27-28,酷派,8705
50752,1466239264334216574,M,34,M32-38,魅族,MX4
50753,6756765975288435581,F,25,F24-26,乐视,超级手机1s
50754,-8798002747407654650,F,24,F24-26,三星,Galaxy A7
50755,7873647844724015588,M,24,M23-26,vivo,Y35
50756,-2687376224915307314,F,29,F29-32,华为,荣耀3C
50757,6927658629631079462,F,29,F29-32,华为,荣耀3C
50758,377837141103391186,F,19,F23-,vivo,Y627
50759,-8610657113691779499,M,23,M23-26,联想,A390
50760,5254127287111104456,M,23,M23-26,联想,A390
50761,5158928727380971740,M,23,M23-26,联想,A390
50762,-6456583828667835916,F,39,F33-42,OPPO,R7
50763,5452815378830722306,M,21,M22-,小米,红米note
50764,-8131273722426133213,F,28,F27-28,小米,红米note
50765,4632283222832492235,M,30,M29-31,三星,Galaxy Note 2
50766,6905610242625091439,M,46,M39+,三星,Galaxy Grand 2
50767,-5437800166896697936,F,24,F24-26,OPPO,R823T
50768,1972200940263146910,F,24,F24-26,小米,红米2A
50769,442592178984975072,F,26,F24-26,华为,荣耀6
50770,-4743175053812951747,M,42,M39+,小米,红米note
50771,1687622718700624063,F,37,F33-42,乐视,超级手机1s
50772,-6620874916025104053,M,29,M29-31,华为,荣耀畅玩4C运动版
50773,-410010632055446591,F,37,F33-42,小米,红米note
50774,6311682477791130237,F,53,F43+,三星,Galaxy Note 2
50775,-4649463688521512850,F,22,F23-,小米,MI 3
50776,-7226188136738809402,M,28,M27-28,三星,Galaxy Note 2
50777,-8826632985631753904,M,28,M27-28,三星,Galaxy S6
50778,-7674354017421745345,F,37,F33-42,魅族,魅蓝2
50779,2843806643449519733,F,26,F24-26,小米,MI 4
50780,7891521886368724711,F,38,F33-42,OPPO,R6007
50781,2527814253959748533,M,26,M23-26,小米,小米4C
50782,5463265118254135572,M,24,M23-26,索尼,Xperia Z
50783,8262808357242913074,F,23,F23-,小米,红米note增强版
50784,5231124023887504020,M,26,M23-26,乐视,超级手机1s
50785,-2985869171491436486,M,29,M29-31,小米,红米note
50786,-6803684259052308609,M,26,M23-26,小米,红米1S
50787,-2274261439604270562,M,30,M29-31,OPPO,R2017
50788,6002488787783818947,M,33,M32-38,OPPO,R7
50789,-6222303826461516292,F,33,F33-42,小米,小米note
50790,4426627835243226182,M,25,M23-26,华为,荣耀3C
50791,5910536980364465109,M,37,M32-38,三星,Galaxy S6 Edge
50792,-3799901900359264221,M,37,M32-38,三星,Galaxy Core 4G
50793,5683361048010755286,M,26,M23-26,小米,MI 2S
50794,-4868615767494543648,M,26,M23-26,小米,MI 2S
50795,8687036543204553171,M,26,M23-26,小米,MI 2S
50796,-7409213137292489306,F,29,F29-32,华为,荣耀畅玩4C运动版
50797,-881050260281931623,M,27,M27-28,华为,Ascend G7
50798,-177668723433914759,M,21,M22-,华为,G6-U00
50799,6317412945309387986,F,36,F33-42,小米,红米2
50800,-2412909244918744262,F,19,F23-,华为,Ascend G7
50801,3595001895033465282,M,44,M39+,vivo,S7I
50802,-6404624431200911149,M,28,M27-28,小米,MI 3
50803,2290288417419346896,F,27,F27-28,小米,红米2
50804,-7214143394630190659,F,37,F33-42,酷派,7295A青春版
50805,8182798367347473686,M,53,M39+,vivo,S7T
50806,-7204573184685494156,F,25,F24-26,小米,红米2A
50807,1447089886562403092,F,31,F29-32,三星,Galaxy Note 3
50808,-4118478641436467889,M,47,M39+,三星,Galaxy A5
50809,3448034521753685827,M,47,M39+,三星,Galaxy A5
50810,431395467990081524,F,61,F43+,三星,SHV-E210L
50811,4268683052850175452,M,40,M39+,小米,红米Note2
50812,-3110231282389966630,F,28,F27-28,vivo,Y29L
50813,-5666622973236394124,M,24,M23-26,OPPO,R827T
50814,2129365718780804195,M,24,M23-26,OPPO,R827T
50815,6825082485227507979,M,35,M32-38,三星,S7568
50816,-1696742479309535322,M,50,M39+,小米,MI 2S
50817,-5404226065799703830,M,35,M32-38,华为,荣耀3X畅玩版
50818,-6851108745072874425,F,28,F27-28,vivo,X3L
50819,5319119652369710883,F,19,F23-,vivo,Y13L
50820,1290640660775989804,M,48,M39+,小米,红米1S
50821,-7028467428360442426,F,44,F43+,中兴,Blade C
50822,6123762581592149524,F,26,F24-26,华为,荣耀畅玩4X
50823,7043937952015537704,M,14,M22-,三星,Galaxy Y
50824,-3748838271629130444,M,30,M29-31,华为,荣耀畅玩4X
50825,5979546362470802461,M,35,M32-38,华为,荣耀畅玩4X
50826,-8781032290642852900,F,31,F29-32,小米,小米note
50827,-7776562841814947294,M,24,M23-26,三星,Galaxy S3
50828,-7218880539215536301,M,29,M29-31,小米,小米note
50829,7500026875783156862,F,28,F27-28,华为,Ascend G7
50830,7587806233444211218,M,61,M39+,联想,A788t
50831,9206005713242449730,M,23,M23-26,华为,荣耀3C
50832,-4832955723630526854,M,24,M23-26,小米,红米note
50833,-7256865978190930532,F,28,F27-28,小米,小米4C
50834,-3495094876520022225,M,31,M29-31,中兴,V5 Max
50835,7818201723678750447,F,23,F23-,金立,ELIFE E3T
50836,-2275936440136314413,M,32,M32-38,乐视,超级手机1s
50837,-3554364098304387742,M,48,M39+,OPPO,1107
50838,-596795997000456231,M,25,M23-26,魅族,MX3
50839,5495261996849069782,M,23,M23-26,三星,Galaxy S6 Edge+
50840,5444979151771076080,M,31,M29-31,小米,MI 4
50841,7759284221966990916,F,39,F33-42,三星,Galaxy Note 2
50842,-4333305832080980906,F,36,F33-42,小米,MI 3
50843,1649920348956244200,M,30,M29-31,三星,Galaxy Note 2
50844,-8240852966411626650,M,32,M32-38,三星,Galaxy Grand Prime
50845,4470317087781550381,M,40,M39+,小米,MI 1S
50846,6649198457357318748,M,40,M39+,华为,Mate 7
50847,-9215269475645636659,M,40,M39+,华为,Mate 7
50848,-7882194990300403876,M,21,M22-,华为,P8 Lite
50849,-2835578308296830050,F,29,F29-32,金立,M5 Plus
50850,-1041059467808501717,M,25,M23-26,华为,荣耀3C
50851,953000885606106271,M,21,M22-,vivo,Y13iL
50852,8421246966524174689,M,28,M27-28,小米,MI 2S
50853,1847016676438866973,M,27,M27-28,小米,MI 4
50854,-3003104221772371613,F,34,F33-42,酷派,F2
50855,-2100948313979902208,F,43,F43+,联想,A820e
50856,-7410176697324185182,F,22,F23-,魅族,魅蓝2
50857,-6631943130717805219,M,37,M32-38,乐视,超级手机1 Pro
50858,5303483155882682254,F,22,F23-,vivo,X3L
50859,-6234111659443238771,M,44,M39+,华为,荣耀3C
50860,-5731564774619725750,M,34,M32-38,vivo,Y17T
50861,-6112772000263022536,M,34,M32-38,vivo,X6 D
50862,-5875918940076136588,M,27,M27-28,OPPO,R1
50863,-2180436229539245713,M,27,M27-28,三星,Galaxy S2
50864,2452362399455350297,M,18,M22-,小米,红米2A
50865,-7425849736851471648,M,32,M32-38,小米,红米note
50866,1134829417680643102,M,33,M32-38,vivo,X3L
50867,-7543213710389369176,M,24,M23-26,华为,荣耀畅玩4X
50868,3958110852877376717,M,32,M32-38,联想,黄金斗士A8
50869,-882547215052285210,M,32,M32-38,联想,黄金斗士A8
50870,-8117631584411282820,M,42,M39+,HTC,Desire 816
50871,-8134766144634108345,M,24,M23-26,三星,Galaxy Grand 2
50872,-1716886219137663035,M,27,M27-28,小米,红米Note3
50873,-408072376783167919,F,27,F27-28,华为,Ascend G7
50874,-6520103768258889549,F,19,F23-,vivo,X5SL
50875,6171985253223098416,M,20,M22-,三星,Galaxy A5
50876,-5522489045909517111,M,24,M23-26,小米,MI 2S
50877,5996224106653002338,M,20,M22-,酷派,F2
50878,-3707800296103847597,M,20,M22-,酷派,F2
50879,-4640787266410860243,M,29,M29-31,三星,Galaxy Note 3
50880,-4799348086201542910,M,32,M32-38,华为,荣耀畅玩4X
50881,-6329003260916034907,M,29,M29-31,小米,MI 3
50882,3134974482936408271,M,23,M23-26,三星,Galaxy A7
50883,3883780377803891358,M,23,M23-26,锤子,T1
50884,4575945861076196564,M,33,M32-38,小米,MI 4
50885,7148536518695893573,M,19,M22-,vivo,X5Pro
50886,3902944261995907631,F,19,F23-,华为,荣耀畅玩4C
50887,-8033648423876124697,F,28,F27-28,联想,A208t
50888,-3523361220485095163,M,49,M39+,三星,Galaxy Note 2
50889,7366745914244420590,M,37,M32-38,OPPO,1105
50890,-5796961634577510213,M,53,M39+,三星,Galaxy S4
50891,8854677916707519920,F,30,F29-32,三星,Galaxy Note 2
50892,1668652138681237175,M,41,M39+,三星,Galaxy Grand DUOS
50893,-8274897952699217434,M,41,M39+,三星,Galaxy Grand DUOS
50894,-7091367174256550715,M,41,M39+,三星,Galaxy Grand DUOS
50895,-7277565946592291184,F,25,F24-26,三星,Galaxy Note 4
50896,5092719483269663790,F,25,F24-26,三星,Galaxy Note 4
50897,6757545553260039953,F,25,F24-26,三星,Galaxy Note 4
50898,1343869748776755284,M,25,M23-26,华为,Mate 7
50899,4503189783425548546,M,19,M22-,vivo,Y23L
50900,-2008083925586073586,M,23,M23-26,小米,小米4C
50901,-8221618522913493312,F,27,F27-28,华为,荣耀3X畅玩版
50902,728275398936443351,M,32,M32-38,小米,红米2A
50903,3134717899832546672,F,26,F24-26,华为,荣耀3C
50904,-230439452532239129,F,21,F23-,华为,P8 Lite
50905,-6452480744164476522,M,36,M32-38,华为,荣耀畅玩4X
50906,2490562502065727889,M,27,M27-28,小米,MI 4
50907,4790720741239804384,F,23,F23-,小米,note顶配版
50908,3314995691108796232,F,34,F33-42,魅族,魅蓝Note 2
50909,2086780786062357421,F,38,F33-42,OPPO,A51
50910,7398170544814036860,F,25,F24-26,三星,Galaxy Mega 5.8
50911,584993853739810066,M,23,M23-26,华为,荣耀畅玩5X
50912,-6077056386599131231,M,24,M23-26,华为,Mate 7
50913,-7091007112549886740,F,39,F33-42,三星,Galaxy J5
50914,-2593329970554253630,F,25,F24-26,三星,Galaxy S5
50915,8840618314171390494,F,25,F24-26,三星,Galaxy S5
50916,2218536368246535060,M,25,M23-26,OPPO,R7
50917,-8586185793771116827,F,22,F23-,华为,荣耀4A
50918,-2936156224086901137,F,38,F33-42,HTC,M8St
